,Title,Info,Ratings,URL
597,Endless Love,"Korean Drama - 2014, 37 episodes",7.2,/9586-endless-love-2014
598,After School: Lucky or Not 2,"Korean Drama - 2014, 12 episodes",7.2,/11962-after-school-lucky-or-not-2
599,How to be Thirty,"Korean Drama - 2021, 15 episodes",8.1,/40131-born-in-1985
600,Ohlala Couple,"Korean Drama - 2012, 18 episodes",6.7,/5412-ohlala-couple
601,"Take Care Of Us, Captain","Korean Drama - 2012, 20 episodes",7.0,/3157-take-care-of-us-captain
602,Queen of Reversals,"Korean Drama - 2010, 31 episodes",7.4,/448-queen-of-reversals
603,Mermaid Prince,"Korean Drama - 2020, 6 episodes",7.0,/58179-mermaid-prince
604,"Drawing, Spring","Korean Drama - 2014, 4 episodes",7.3,/12424-drawing-spring
605,"Coffee, Do Me a Favor","Korean Drama - 2018, 12 episodes",6.8,/30728-coffee-do-me-a-favor
606,Love in Sadness,"Korean Drama - 2019, 40 episodes",7.5,/31550-i-love-when-i-m-sad
607,Can Love Become Money,"Korean Drama - 2012, 20 episodes",7.3,/3657-can-love-become-money
608,Flower Ever After,"Korean Drama - 2018, 10 episodes",7.7,/27404-flower-ever-after
609,Should We Kiss First?,"Korean Drama - 2018, 40 episodes",7.8,/26280-should-we-kiss-first
610,Eccentric! Chef Moon,"Korean Drama - 2020, 16 episodes",7.6,/47779-vacation-in-my-own-way
611,Mama,"Korean Drama - 2014, 24 episodes",8.1,/10351-mama-2014
612,Different Dreams,"Korean Drama - 2019, 40 episodes",7.8,/25843-different-dreams
613,Hot and Sweet,"Korean Drama - 2016, 8 episodes",7.2,/21417-hot-and-sweet
614,Dear My Name,"Korean Drama - 2019, 6 episodes",7.9,/46631-to-my-name
615,Obstetrics and Gynecology Doctors,"Korean Drama - 2010, 16 episodes",7.6,/424-obstetrics-and-gynecology-doctors
616,Can We Love?,"Korean Drama - 2014, 20 episodes",7.3,/8473-can-we-love
617,Twelve Men in a Year,"Korean Drama - 2012, 16 episodes",7.1,/3484-twelve-men-in-a-year
618,My Only One,"Korean Drama - 2018, 106 episodes",7.6,/29341-my-beautiful-side
619,Rosy Lovers,"Korean Drama - 2014, 52 episodes",7.3,/10944-rosy-lovers
620,109 Strange Things,"Korean Drama - 2017, 6 episodes",6.8,/21779-109-strange-things
621,Sign,"Korean Drama - 2011, 20 episodes",7.7,/202-sign
622,School 2021,"Korean Drama - 2021, 32 episodes",6.0,/43857-oh-my-men
623,The Promise,"Korean Drama - 2016, 102 episodes",7.6,/16287-the-promise
624,The Wedding Scheme ,"Korean Drama - 2012, 16 episodes",7.1,/3945-the-wedding-scheme
625,The Queen of Office,"Korean Drama - 2013, 16 episodes",7.4,/6342-the-queen-of-office
626,beautiology101,"Korean Drama - 2016, 10 episodes",7.6,/17385-beautiology101
627,The Temperature Of Language: Our Nineteen,"Korean Drama - 2020, 16 episodes",7.9,/52663-the-temperature-of-talk-our-nineteen
628,Unkind Women,"Korean Drama - 2015, 24 episodes",7.5,/12130-unkind-women
629,Jumping Girl,"Korean Drama - 2015, 15 episodes",6.5,/13479-jumping-girl
630,"Legally, Dad","Korean Drama - 2020, 6 episodes",7.3,/68227-step-dad-on-paper
631,Dae Jang Geum is Watching,"Korean Drama - 2018, 16 episodes",7.5,/30392-dae-jang-geum-is-watching
632,The Best Ending,"Korean Drama - 2019, 8 episodes",7.7,/34699-the-best-ending
633,Alchemist,"Korean Drama - 2015, 12 episodes",7.3,/15103-alchemist
634,The Best Future,"Korean Drama - 2014, 5 episodes",6.8,/11276-the-best-future
635,Can't Lose,"Korean Drama - 2011, 18 episodes",6.9,/2901-cant-lose
636,Just One Bite Season 2,"Korean Drama - 2019, 10 episodes",8.0,/33395-just-one-bite-season-2
637,"I Summon You, Gold!","Korean Drama - 2013, 50 episodes",7.1,/6613-i-summon-you-gold
638,Secret Boutique,"Korean Drama - 2019, 32 episodes",7.7,/32993-secret-boutique
639,Birdie Buddy,"Korean Drama - 2011, 24 episodes",6.7,/2648-birdie-buddy
640,Love Scene Number,"Korean Drama - 2021, 8 episodes",7.6,/72859-love-scene-number
641,Golden Cross,"Korean Drama - 2014, 20 episodes",7.3,/9337-golden-cross
642,The Great Seer,"Korean Drama - 2012, 35 episodes",7.2,/4713-the-great-seer
643,Lovers in Bloom,"Korean Drama - 2017, 120 episodes",7.4,/22928-lovers-in-bloom
644,I Am Legend,"Korean Drama - 2010, 16 episodes",7.1,/290-i-am-legend
645,The Family is Coming,"Korean Drama - 2015, 20 episodes",7.1,/11694-the-family-is-coming
646,Kiss Scene in Yeonnamdong,"Korean Drama - 2019, 12 episodes",7.9,/49281-kiss-scene-in-yeonnamdong
647,Baek Hee Has Returned,"Korean Drama - 2016, 4 episodes",7.7,/18556-baek-hee-has-returned
648,House of Bluebird,"Korean Drama - 2015, 50 episodes",7.5,/13121-house-of-bluebird
649,Discipline,"Korean Drama - 2018, 6 episodes",7.3,/33334-discipline
650,Jeon Woo Chi,"Korean Drama - 2012, 24 episodes",7.1,/5415-jeon-woo-chi
651,"Sweet, Savage Family","Korean Drama - 2015, 16 episodes",7.3,/15656-sweet-savage-family
652,Tower of Babel,"Korean Drama - 2019, 16 episodes",7.4,/31284-babel
653,Missing Korea,"Korean Drama - 2015, 6 episodes",6.7,/15598-missing-korea
654,Passionate Love,"Korean Drama - 2013, 47 episodes",6.9,/7896-passionate-love
655,Thorn Birds,"Korean Drama - 2011, 20 episodes",7.2,/651-thorn-birds
656,Dear My Room,"Korean Drama - 2018, 12 episodes",7.6,/31143-eun-joo-s-room
657,My Heart Twinkle Twinkle,"Korean Drama - 2015, 26 episodes",7.2,/11942-my-heart-twinkle-twinkle
658,I Have Three Boyfriends,"Korean Drama - 2019, 10 episodes",7.2,/38571-i-have-three-boyfriends
659,Golden Time,"Korean Drama - 2012, 23 episodes",7.4,/3991-golden-time
660,"Maybe, Maybe Not","Korean Drama - 2019, 8 episodes",7.6,/34621-maybe-maybe-not
661,Kim Soo Ro,"Korean Drama - 2010, 32 episodes",7.6,/660-kim-soo-ro
662,Romance Talking,"Korean Drama - 2020, 8 episodes",7.5,/58399-romance-talking
663,Ga Doo Ri’s Sushi Restaurant,"Korean Drama - 2020, 12 episodes",7.7,/58433-ga-doo-ri-s-sushi-restaurant
664,Wind-Bell,"Korean Drama - 2019, 10 episodes",7.3,/31232-wind-bell
665,The Guilty Secret,"Korean Drama - 2019, 12 episodes",7.6,/40023-met-you-again
666,Want More 19,"Korean Drama - 2018, 7 episodes",7.7,/31577-stop-me-and-i-won-t-stop-19
667,People You May Know,"Korean Drama - 2017, 10 episodes",7.4,/23191-people-you-may-know
668,Fermentation Family,"Korean Drama - 2011, 24 episodes",7.6,/2989-fermentation-family
669,Road Number One,"Korean Drama - 2010, 20 episodes",7.8,/665-road-number-one
670,Rich Family's Son,"Korean Drama - 2018, 100 episodes",7.5,/27187-rich-family-s-son
671,Not a Robot,"Korean Drama - 2019, 12 episodes",7.6,/35557-i-am-not-a-robot
672,Horse Doctor,"Korean Drama - 2012, 50 episodes",7.7,/4711-horse-doctor
673,Handmade Love,"Korean Drama - 2020, 8 episodes",7.7,/682131-handmade-love
674,Call of the Country,"Korean Drama - 2010, 16 episodes",7.2,/381-call-of-the-country
675,Marriage Lyrics For Divorce Music,"Korean Drama - 2021, 16 episodes",7.3,/71059-untitled-im-sung-han-project
676,Wang's Family,"Korean Drama - 2013, 50 episodes",7.5,/7315-wangs-family
677,Love Returns,"Korean Drama - 2017, 120 episodes",7.5,/25126-i-believe-even-if-i-hate
678,Mother of Mine,"Korean Drama - 2019, 108 episodes",7.6,/32274-my-daughter-is-the-kindest
679,Hide and Seek,"Korean Drama - 2018, 48 episodes",7.5,/29271-hide-and-seek
680,Growing Season,"Korean Drama - 2020, 12 episodes",8.0,/681847-growing
681,Basketball,"Korean Drama - 2013, 18 episodes",6.8,/7193-basketball
682,Re-Feel,"Korean Drama - 2019, 8 episodes",7.6,/32779-re-feel
683,Love and Secret,"Korean Drama - 2014, 102 episodes",7.2,/11616-love-and-secret
684,Birth Secret,"Korean Drama - 2013, 18 episodes",7.4,/6712-birth-secret
685,Flower of the Queen,"Korean Drama - 2015, 50 episodes",7.3,/12022-flower-of-the-queen
686,Yoo Na's Street,"Korean Drama - 2014, 50 episodes",7.7,/9618-yoo-nas-street
687,My Daughter Geum Sa Wol,"Korean Drama - 2015, 51 episodes",7.1,/14754-my-daughter-geum-sa-wol
688,Flames of Desire,"Korean Drama - 2010, 50 episodes",7.0,/531-flames-of-desire
689,The Mermaid Prince: The Beginning,"Korean Drama - 2020, 10 episodes",7.8,/66421-mermaid-prince-2
690,Trap,"Korean Drama - 2020, 12 episodes",7.3,/62891-trap
691,Eating Existence,"Korean Drama - 2015, 10 episodes",6.8,/15878-eating-existence
692,Family,"Korean Drama - 2012, 120 episodes",7.9,/5149-family
693,About Love,"Korean Drama - 2014, 4 episodes",7.4,/13471-about-love
694,Replay: The Moment When It Starts Again,"Korean Drama - 2021, 10 episodes",7.4,/72613-replay
695,Goddess Of Marriage,"Korean Drama - 2013, 36 episodes",6.8,/6819-goddess-of-marriage
696,Blow Breeze,"Korean Drama - 2016, 53 episodes",7.1,/19088-blow-breeze
697,Single & Ready to Mingle,"Korean Drama - 2020, 8 episodes",7.8,/63731-melo-not-solo
698,Short,"Korean Drama - 2018, 4 episodes",7.7,/26779-short
699,Man in the Kitchen,"Korean Drama - 2017, 50 episodes",7.2,/23201-man-in-the-kitchen
700,Gangnam Scandal,"Korean Drama - 2018, 123 episodes",7.4,/31940-gangnam-scandal
701,Once Upon a Time in Saengchori,"Korean Drama - 2010, 20 episodes",7.4,/1047-once-upon-a-time-in-saengchori
702,Yellow Boots,"Korean Drama - 2012, 108 episodes",7.7,/3689-yellow-boots
703,Immutable Law of First Love,"Korean Drama - 2015, 11 episodes",6.7,/15206-immutable-law-of-first-love
704,Homemade Love Story,"Korean Drama - 2020, 100 episodes",7.7,/58203-samgwang-villa-lovers
705,Trace of the Hand,"Korean Drama - 2017, 17 episodes",6.6,/22478-trace-of-the-hand
706,Liver or Die,"Korean Drama - 2019, 40 episodes",7.6,/31600-what-s-the-problem-poong-sang
707,4 Reasons Why I Hate Christmas,"Korean Drama - 2019, 6 episodes",7.6,/52795-4-reasons-why-i-hate-christmas
708,Delicious Love,"Korean Drama - 2015, 3 episodes",6.5,/15911-delicious-love
709,Love After School,"Korean Drama - 2017, 8 episodes",7.9,/27387-love-after-school
710,Dae Mul,"Korean Drama - 2010, 24 episodes",7.4,/201-dae-mul
711,When You Love Yourself,"Korean Drama - 2018, 6 episodes",7.8,/32252-when-you-love-yourself
712,Gloria,"Korean Drama - 2010, 50 episodes",7.4,/348-gloria
713,Miss Independent Ji Eun 2,"Korean Drama - 2019, 16 episodes",7.9,/38945-miss-independent-ji-eun-2
714,Romance Special Law,"Korean Drama - 2017, 6 episodes",7.2,/25353-romance-special-law
715,Jejoongwon,"Korean Drama - 2010, 36 episodes",7.9,/796-jejoongwon
716,Sunny Again Tomorrow,"Korean Drama - 2018, 121 episodes",7.5,/28480-tommorow-is-sunny-as-well
717,Between Friendship and Love,"Korean Drama - 2016, 8 episodes",7.5,/25852-between-friendship-and-love
718,Melody of Love,"Korean Drama - 2013, 151 episodes",6.9,/8206-melody-of-love
719,What's Up With These Kids!?,"Korean Drama - 2016, 6 episodes",6.5,/21601-whats-up-with-these-kids
720,Band of Sisters,"Korean Drama - 2017, 68 episodes",7.6,/22550-band-of-sisters
721,One Fine Week 2,"Korean Drama - 2020, 10 episodes",7.7,/78103-one-fine-week-2
722,Wonderful Mama,"Korean Drama - 2013, 48 episodes",7.3,/6652-wonderful-mama
723,It's Okay To Be Sensitive 2,"Korean Drama - 2019, 10 episodes",7.9,/33232-it-s-okay-to-be-sensitive-2
724,Happy Home,"Korean Drama - 2016, 51 episodes",7.4,/16146-happy-home
725,4 Kinds of House,"Korean Drama - 2018, 4 episodes",7.5,/26559-4-kinds-of-house
726,Wish Woosh 2,"Korean Drama - 2019, 10 episodes",7.6,/53189-wish-woosh-2
727,The Wind Blows,"Korean Drama - 2019, 16 episodes",7.7,/33338-the-wind-blows
728,Joseon Survival,"Korean Drama - 2019, 16 episodes",6.8,/33707-joseon-survival
729,My Fuxxxxx Romance,"Korean Drama - 2020, 6 episodes",7.1,/74307-my-fuxxxxx-romance
730,Taste of Cat,"Korean Drama - 2018, 4 episodes",7.6,/31397-taste-of-cat
731,Romance Blue,"Korean Drama - 2015, 6 episodes",7.3,/15482-romance-blue
732,Luv Pub,"Korean Drama - 2018, 10 episodes",7.4,/28091-luv-pub
733,Give Love Away,"Korean Drama - 2013, 50 episodes",6.7,/7933-give-love-away
734,The Best Moment To Quit Your Job,"Korean Drama - 2017, 8 episodes",7.6,/28188-the-best-moment-to-quit-your-job
735,Magic Cell Phone,"Korean Drama - 2016, 10 episodes",6.2,/15153-magic-cell-phone
736,Like,"Korean Drama - 2019, 24 episodes",7.7,/48477-like
737,Riders: Catch Tomorrow,"Korean Drama - 2015, 12 episodes",7.1,/15846-riders-catch-tomorrow
738,Gye Baek,"Korean Drama - 2011, 36 episodes",7.5,/2790-gye-baek
739,Rascal Sons,"Korean Drama - 2012, 50 episodes",7.1,/5199-rascal-sons
740,"Go, Back Diary","Korean Drama - 2018, 4 episodes",7.4,/30830-go-back-diary
741,Still Loving You,"Korean Drama - 2016, 125 episodes",7.6,/20266-still-loving-you
742,Golden Garden,"Korean Drama - 2019, 60 episodes",7.4,/34419-golden-garden
743,Golden Pouch,"Korean Drama - 2016, 122 episodes",7.6,/20452-golden-pouch
744,A Pledge to God,"Korean Drama - 2018, 48 episodes",7.7,/31299-a-promise-with-god
745,Triple Fling,"Korean Drama - 2019, 8 episodes",7.5,/34433-triple-fling
746,Love in Memory,"Korean Drama - 2018, 6 episodes",6.9,/27371-love-in-memory
747,Must You Go?,"Korean Drama - 2021, 8 episodes",7.9,/75629-it-s-thorny
748,No Time For Love,"Korean Drama - 2018, 8 episodes",7.6,/30570-no-time-for-love
749,Sweet Temptation,"Korean Drama - 2015, 6 episodes",7.2,/15714-sweet-temptation
750,A Wife’s Credentials,"Korean Drama - 2012, 16 episodes",7.9,/3692-a-wifes-credentials
751,A Daughter Just Like You,"Korean Drama - 2015, 120 episodes",7.6,/14265-a-daughter-just-like-you
752,Twinkle Twinkle,"Korean Drama - 2011, 54 episodes",7.3,/284-twinkle-twinkle
753,Angel's Revenge,"Korean Drama - 2014, 103 episodes",7.3,/8543-angels-revenge
754,Goodbye Dear Wife,"Korean Drama - 2012, 20 episodes",7.2,/3934-goodbye-dear-wife
755,Freshman,"Korean Drama - 2019, 12 episodes",7.4,/34092-freshmen
756,Convenience Store Fling,"Korean Drama - 2021, 6 episodes",7.6,/686413-something-convenience-store
757,My Woofy Poofy Love,"Korean Drama - 2018, 8 episodes",7.7,/29942-my-woofy-poofy-love
758,Hooray for Love,"Korean Drama - 2011, 57 episodes",7.1,/2698-hooray-for-love
759,Exactly What’s Going On?,"Korean Drama - 2015, 10 episodes",7.2,/15808-exactly-whats-going-on
760,Wish Woosh,"Korean Drama - 2018, 10 episodes",7.5,/32232-wish-woosh
761,Love Frequency 37.2,"Korean Drama - 2014, 6 episodes",6.9,/11758-love-frequency-37.2
762,Left-Handed Wife,"Korean Drama - 2019, 103 episodes",7.2,/32275-left-handed-wife
763,Make A Woman Cry,"Korean Drama - 2015, 40 episodes",7.6,/13261-make-a-woman-cry
764,Syndrome,"Korean Drama - 2012, 20 episodes",7.2,/3335-syndrome
765,First Love Story,"Korean Drama - 2017, 6 episodes",7.5,/24308-first-love-story
766,A Place in the Sun,"Korean Drama - 2019, 102 episodes",7.4,/34567-the-sun-s-seasons
767,While You Were Sleeping,"Korean Drama - 2011, 120 episodes",7.7,/1606-while-you-were-sleeping
768,Super Family,"Korean Drama - 2017, 40 episodes",8.0,/22079-super-family-2017
769,Number Six,"Korean Drama - 2018, 8 episodes",7.0,/31778-number-six
770,True Ending,"Korean Drama - 2019, 10 episodes",7.2,/54775-true-ending
771,The Duo,"Korean Drama - 2011, 32 episodes",7.2,/285-the-duo
772,IN-SEOUL: Season 2,"Korean Drama - 2020, 12 episodes",7.7,/58529-in-seoul-2
773,Mute,"Korean Drama - 2020, 4 episodes",7.5,/61839-mute
774,Momin's Room,"Korean Drama - 2016, 7 episodes",6.8,/21270-momins-room
775,Tofu Personified,"Korean Drama - 2018, 8 episodes",7.4,/29465-tofu-personified
776,Start Love,"Korean Drama - 2015, 5 episodes",6.8,/15514-start-love
777,Cat's Bar,"Korean Drama - 2019, 10 episodes",7.7,/47215-cat-s-bar
778,My Dear Cat,"Korean Drama - 2014, 119 episodes",6.8,/10324-my-dear-cat
779,Sisters-in-Law,"Korean Drama - 2017, 100 episodes",7.6,/22679-sisters-in-law
780,Love as You Taste,"Korean Drama - 2019, 10 episodes",7.5,/33192-love-in-your-taste
781,Person Who Gives Happiness,"Korean Drama - 2016, 118 episodes",7.7,/21598-person-who-gives-happiness
782,Devil's Diary,"Korean Drama - 2016, 4 episodes",7.4,/19470-devils-diary
783,A Good Day for the Wind to Blow,"Korean Drama - 2010, 173 episodes",7.1,/204-a-good-day-for-the-wind-to-blow
784,Love in Time,"Korean Drama - 2018, 6 episodes",6.9,/28693-love-in-time
785,What to Do with You,"Korean Drama - 2018, 7 episodes",7.7,/29490-what-to-do-with-you
786,The Facetale Season 1: Cinderia,"Korean Drama - 2016, 10 episodes",6.8,/21860-the-facetale-season-1-cinderia
787,Please Find Her,"Korean Drama - 2017, 14 episodes",6.9,/21811-please-find-her
788,Monchouchou Globalhouse,"Korean Drama - 2019, 12 episodes",7.3,/38043-yeonnamdong-global-house
789,My Healing Love,"Korean Drama - 2018, 80 episodes",7.7,/30948-my-healing-love
790,Love is Drop by Drop,"Korean Drama - 2016, 120 episodes",7.4,/21314-love-is-drop-by-drop
791,"Yeah, That's How It Is","Korean Drama - 2016, 54 episodes",7.6,/15852-yeah-thats-how-it-is
792,"Sweet Home, Sweet Honey","Korean Drama - 2015, 129 episodes",6.7,/15745-sweet-home-sweet-honey
793,Pink Lipstick,"Korean Drama - 2010, 149 episodes",7.2,/1043-pink-lipstick
794,Real:Time:Love 2,"Korean Drama - 2020, 8 episodes",7.9,/55811-real-time-love-2
795,All is Well,"Korean Drama - 2015, 102 episodes",6.9,/15129-all-is-well
796,Lock&Lock Astrology,"Korean Drama - 2015, 12 episodes",7.3,/13703-locklock-astrology
797,"My Love, Madame Butterfly","Korean Drama - 2012, 51 episodes",7.1,/4817-my-love-madame-butterfly
798,Let's Hold Hands Tightly and Watch The Sunset,"Korean Drama - 2018, 32 episodes",6.5,/26816-let-s-hold-hands-tightly-and-watch-the-sunset
799,Infinite Power,"Korean Drama - 2013, 6 episodes",7.0,/8243-infinite-power
800,Play Guide,"Korean Drama - 2013, 5 episodes",6.9,/6062-play-guide
801,The Witch Store,"Korean Drama - 2019, 12 episodes",7.5,/40425-the-witch-store
802,A Man in a Veil,"Korean Drama - 2020, 105 episodes",7.1,/63479-the-secret-man
803,Momo Salon,"Korean Drama - 2014, 6 episodes",7.1,/20920-momo-salon
804,Love After School 2,"Korean Drama - 2018, 7 episodes",7.4,/30040-love-after-school-2
805,Phantom the Secret Agent,"Korean Drama - 2020, 4 episodes",6.4,/56931-oppa-will-date-instead
806,Crazy Love,"Korean Drama - 2013, 100 episodes",6.7,/6612-crazy-love
807,Phoenix 2020,"Korean Drama - 2020, 120 episodes",7.2,/63425-phoenix
808,Touch Me if You Can,"Korean Drama - 2020, 6 episodes",7.1,/79261-touch-me-if-you-can
809,Your Imagination Becomes Reality,"Korean Drama - 2018, 8 episodes",7.5,/32638-your-imagination-becomes-reality
810,"Let's Eat Something, Anna","Korean Drama - 2017, 5 episodes",7.3,/32522-hey-ana-let-s-eat
811,21st Century Family,"Korean Drama - 2012, 8 episodes",7.4,/4090-21st-century-family
812,When You Love Yourself 2,"Korean Drama - 2019, 10 episodes",7.7,/38655-when-you-love-yourself-2
813,Timing,"Korean Drama - 2020, 4 episodes",7.8,/61845-timing
814,It's My Life,"Korean Drama - 2018, 124 episodes",7.1,/31465-it-s-my-life
815,Single Wife,"Korean Drama - 2017, 12 episodes",6.8,/23461-single-wife
816,Love on a Rooftop,"Korean Drama - 2015, 101 episodes",6.8,/13484-love-on-a-rooftop
817,Between Friendship and Love 3,"Korean Drama - 2018, 12 episodes",7.8,/30070-between-friendship-and-love-3
818,My Love By My Side,"Korean Drama - 2011, 50 episodes",7.3,/1798-my-love-by-my-side-2011
819,Enemies from the Past,"Korean Drama - 2017, 123 episodes",7.6,/26062-enemies-from-the-past
820,Mask,"Korean Drama - 2017, 10 episodes",6.8,/22683-mask
821,The 1km Distance Between Us,"Korean Drama - 2015, 12 episodes",7.0,/16175-the-1km-distance-between-us
822,"Breakup Probation, A Week","Korean Drama - 2021, 10 episodes",7.5,/683105-a-week-delay-of-farewell
823,Fatal Promise,"Korean Drama - 2020, 104 episodes",7.0,/55677-dangerous-promise
824,Real:Time:Love,"Korean Drama - 2019, 15 episodes",7.6,/56675-real-time-love
825,Home for Summer,"Korean Drama - 2019, 128 episodes",7.3,/33799-queen-s-children
826,Idol Fever,"Korean Drama - 2017, 10 episodes",6.9,/24659-idol-fever
827,Gracious Revenge,"Korean Drama - 2019, 103 episodes",7.2,/39631-elegant-mother-and-daughter
828,Girls' Love Story,"Korean Drama - 2015, 50 episodes",7.3,/15378-girls-love-story
829,Immortal Classic,"Korean Drama - 2012, 20 episodes",7.2,/3917-immortal-classic
830,You Are The Only One,"Korean Drama - 2014, 120 episodes",7.2,/11556-you-are-the-only-one
831,Save the Family,"Korean Drama - 2015, 123 episodes",7.1,/14268-save-the-family
832,The Empress,"Korean Drama - 2011, 13 episodes",6.8,/2973-the-empress
833,Banana Actually,"Korean Drama - 2015, 8 episodes",7.5,/21467-banana-actually
834,Tears of Heaven,"Korean Drama - 2014, 25 episodes",7.3,/7934-tears-of-heaven
835,First Love Story Season 2,"Korean Drama - 2017, 6 episodes",7.5,/25403-first-love-story-season-2
836,I  Can See Your MBTI,"Korean Drama - 2021, 2 episodes",7.5,/688127-i-can-see-your-mbti
837,Farming Academy,"Korean Drama - 2019, 4 episodes",7.4,/31419-farming-academy
838,Ordinary but Special,"Korean Drama - 2020, 6 episodes",7.5,/59565-normal-but-special
839,My Daughter the Flower,"Korean Drama - 2011, 131 episodes",7.5,/4483-my-daughter-the-flower
840,A Tale of Two Sisters,"Korean Drama - 2013, 135 episodes",6.6,/6718-a-tale-of-two-sisters-2013
841,I'll Give You The Stars and The Moon,"Korean Drama - 2012, 129 episodes",7.3,/4355-ill-give-you-the-stars-and-the-moon
842,Princess Aurora,"Korean Drama - 2013, 150 episodes",7.2,/6815-princess-aurora-2013
843,Be My Boyfriend,"Korean Drama - 2021, 16 episodes",7.0,/682945-contract-love-from-today
844,Out of Breath,"Korean Drama - 2019, 3 episodes",8.1,/52951-out-of-breath
845,Big Picture House,"Korean Drama - 2020, 12 episodes",7.5,/54883-big-picture-house
846,"Remember, Hari","Korean Drama - 2018, 12 episodes",7.6,/30491-remember-hari
847,Mother's Garden,"Korean Drama - 2014, 126 episodes",7.2,/9369-mothers-garden
848,Immortal Goddess,"Korean Drama - 2016, 8 episodes",7.2,/18566-immortal-goddess
849,Unasked Family,"Korean Drama - 2019, 123 episodes",7.4,/44935-down-the-flower-path
850,22 Flower Road,"Korean Drama - 2019, 12 episodes",7.8,/49497-22-flower-road
851,Am I The Only One With Butterflies?,"Korean Drama - 2018, 3 episodes",7.4,/32089-am-i-the-only-one-with-butterflies
852,Just You,"Korean Drama - 2011, 128 episodes",7.2,/3169-just-you
853,Miss Monte-Cristo,"Korean Drama - 2021, 100 episodes",6.6,/680367-miss-montecristo
854,The Great Merchant,"Korean Drama - 2010, 30 episodes",7.5,/1156-the-great-merchant
855,You Will Love Me,"Korean Drama - 2015, 16 episodes",6.8,/15244-you-will-love-me
856,My Wonderful Life,"Korean Drama - 2020, 127 episodes",6.6,/60779-my-perfect-life
857,Love to the End,"Korean Drama - 2018, 104 episodes",7.3,/29792-love-to-the-end
858,Sweet 20,"Korean Drama - 2015, 10 episodes",7.3,/13390-sweet-20
859,Living With a Ghost,"Korean Drama - 2020, 16 episodes",9.3,/52321-living-with-a-ghost
860,"Run, Jang Mi","Korean Drama - 2014, 123 episodes",7.1,/11328-run-jang-mi
861,Cheongdamdong Scandal,"Korean Drama - 2014, 119 episodes",7.3,/10703-cheongdamdong-scandal
862,Between Friendship and Love  2,"Korean Drama - 2017, 12 episodes",7.4,/29126-between-friendship-and-love-2
863,If Tomorrow Comes,"Korean Drama - 2011, 51 episodes",7.0,/3068-if-tomorrow-comes
864,Oh Ja Ryong is Coming,"Korean Drama - 2012, 129 episodes",7.4,/5703-oh-ja-ryong-is-coming
865,Boys Dormitory,"Korean Drama - 2017, 2 episodes",6.8,/31361-boys-dormitory
866,Anniversary Anyway,"Korean Drama - 2019, 14 episodes",7.5,/35353-anniversary-anyway
867,Ruby Ring,"Korean Drama - 2013, 93 episodes",7.3,/7625-ruby-ring
868,Brilliant Heritage,"Korean Drama - 2020, 122 episodes",7.4,/58331-shocking-legacy
869,More Charming By The Day,"Korean Drama - 2010, 138 episodes",7.1,/1159-more-charming-by-the-day
870,Korean Peninsula,"Korean Drama - 2012, 18 episodes",7.5,/3301-korean-peninsula
871,A Good Supper,"Korean Drama - 2021, 120 episodes",8.0,/79797-be-a-meal
872,Witch's Castle,"Korean Drama - 2015, 122 episodes",6.6,/15913-witchs-castle
873,The Birth of a Married Woman,"Korean Drama - 2016, 10 episodes",7.5,/21700-the-birth-of-a-married-woman
874,To My Beautiful Woo Ri,"Korean Drama - 2019, 3 episodes",7.5,/39677-to-my-beautiful-woo-ri
875,You're So Beautiful,"Korean Drama - 2011, 135 episodes",7.4,/1463-youre-so-beautiful
876,No Matter What,"Korean Drama - 2020, 120 episodes",7.5,/64539-no-matter-what-anyone-says
877,Let's Make a New Start,"Korean Drama - 2016, 121 episodes",7.1,/18624-lets-make-a-new-start
878,Blessing of the Sea,"Korean Drama - 2019, 121 episodes",7.2,/31206-protect-the-king
879,No Going Back Romance,"Korean Drama - 2020, 10 episodes",7.4,/63925-no-turning-back-romance
880,I'm Sorry Kang Nam Goo,"Korean Drama - 2016, 120 episodes",7.2,/21695-im-sorry-kang-nam-goo
881,Love In Memory,"Korean Drama - 2013, 6 episodes",7.0,/6616-love-in-memory
882,Crushes Reverse,"Korean Drama - 2018, 8 episodes",7.7,/32585-crushes-reverse
883,All the Love in the World: Season 1,"Korean Drama - 2017, 5 episodes",7.0,/24960-all-the-love-in-the-world
884,Yoo Mi's Room,"Korean Drama - 2015, 12 episodes",7.0,/14775-yoo-mis-room
885,First Kiss,"Korean Drama - 2018, 20 episodes",7.1,/30580-first-kiss
886,Sometoon 2020,"Korean Drama - 2020, 10 episodes",7.5,/62015-sometoon
887,Two Mothers,"Korean Drama - 2014, 102 episodes",7.0,/9845-two-mothers
888,Triple Fling Season 2,"Korean Drama - 2019, 8 episodes",7.4,/39471-triple-fling-season-2
889,First Love Story Season 3,"Korean Drama - 2018, 6 episodes",7.5,/27395-first-love-story-season-3
890,The Secret of My Love,"Korean Drama - 2017, 100 episodes",7.0,/23881-the-secret-of-my-love
891,Victory For Tomorrow,"Korean Drama - 2015, 130 episodes",7.3,/15904-tomorrow-victory
892,Access 2014,"Korean Drama - 2014, 4 episodes",7.9,/10366-access-2014
893,Number Woman Gye Sook Ja,"Korean Drama - 2018, 10 episodes",6.3,/25516-number-woman-gye-sook-ja
894,Banana Actually 2,"Korean Drama - 2016, 12 episodes",7.5,/21469-banana-actually-2
