,Actress,Array,Least_Array_Diff,2ndLeast_Array_Diff,3rdLeast_Array_Diff,4thLeast_Array_Diff,5thLeast_Array_Diff,1stMatch,2ndMatch,3rdMatch,4thMatch,5thMatch,Best_Match_Actress,Second_Match_Actress,Third_Match_Actress,Fourth_Match_Actress,Fifth_Match_Actress
278,Park_Gyu_Ri.png,"[-2.42433300e+01  5.63580608e+00  4.88301134e+00  1.35486708e+01
 -1.86562424e+01 -3.14907098e+00  2.61195254e+00 -1.67800379e+00
  1.03860652e+00 -5.67901087e+00 -9.70642269e-01  4.08207941e+00
  6.75570440e+00 -8.04836512e-01  4.57885790e+00  1.38023603e+00
 -1.41694701e+00  3.12672591e+00  1.62051487e+00 -8.93097305e+00
  2.09924889e+00 -2.62182593e+00  2.10429907e+00  1.89435232e+00
  1.16530865e-01  1.87200463e+00  7.78480768e-01 -2.16624546e+00
  4.82040048e-01  3.47334290e+00  4.42264676e-01 -3.42376089e+00
 -3.02108312e+00  2.26391482e+00 -3.65734816e+00  4.84891474e-01
  1.75476468e+00 -8.20963979e-02 -8.92879844e-01  1.75752354e+00
 -2.53272510e+00  1.61343551e+00  2.31416368e+00  2.11251521e+00
 -2.40470147e+00 -4.02806044e+00 -2.59904003e+00  1.31671727e+00
  1.19818127e+00 -1.49661446e+00  1.05281925e+00 -1.13526917e+00
  2.43495846e+00  8.77674401e-01 -8.32051873e-01  2.29951191e+00
  3.60079026e+00 -2.61382318e+00 -2.19846129e+00 -1.38654697e+00
  8.59722555e-01 -1.00942814e+00  1.41520083e+00 -2.03680873e+00
 -2.81389952e-02  2.10460949e+00  1.13806874e-03  7.50717819e-01
 -7.53971934e-01  1.95988917e+00 -2.61767954e-02 -2.11463094e-01
 -2.82953930e+00  5.77891469e-01  9.34661388e-01 -3.96281791e+00
  5.09271502e-01 -2.06155729e+00 -2.55750030e-01 -1.17011666e-02
 -1.01005003e-01  2.57948413e-04  3.41117263e+00  1.01872706e+00
  1.02037823e+00 -1.05301452e+00  8.14123452e-02  2.13172054e+00
 -5.33313677e-02  5.33297598e-01 -1.24094188e+00 -5.53256810e-01
 -1.47561550e+00 -3.51781815e-01 -3.31446677e-01 -2.33157110e+00
 -8.75340402e-02 -1.21084642e+00  2.30628300e+00 -2.38974047e+00]",30.081592559814453,30.60360336303711,30.972183227539062,31.263553619384766,32.79231643676758,304,121,468,14,436,Oh_Yoon_Ah.png,Lee_Hae_In.png,Chun_Woo_Hee.png,Jeon_Soo_Jin.png,Nam_Ji_Hyun.png
279,Han_Ji_Min.png,"[  2.5842364  -17.227852     1.2981352   -0.8647779   -7.1324525
  -5.3655376    2.2300441    4.6124697   -5.8391643   -4.210715
  -4.2802997    2.083619     4.64997      1.2247877   -0.22752498
  -3.767473    -2.031873     1.0483507   -5.776557     4.281835
  -2.772307    -5.871255    -0.07804796  -2.7555666    4.5470505
  -3.5867827    4.961849     3.6538727    1.9258559    1.7150683
   1.0410895    0.26073983  -2.9903212   -3.8900058    0.5883155
   2.459767    -3.4369361    2.0890942   -0.25807476  -0.05375848
   0.23739842   1.4816655    0.9519089    4.411378    -0.32478106
   0.738092     1.1507422   -0.95558625  -0.4475581    2.6611593
   1.6852725    1.7427871   -2.6349988   -3.0958028   -1.507902
  -3.7356043   -1.1696757   -0.8454287    0.43091094   0.9426779
   1.3015528    0.6841494    1.2410883   -1.9371619    1.1191303
  -0.8042206    0.30955887  -0.80979896   1.3943281   -3.5114825
  -2.326834     0.7726653    0.3261701    0.9513017   -1.0090718
  -0.95369834   1.0982925    0.5799145    1.5938103    1.6882455
   2.2885318   -0.57785296   1.1149981    1.6890043   -0.8370302
  -0.50292456  -1.8148967    0.83922154  -0.84995943   0.64174724
   0.72397923   0.27784175   1.9757663   -1.1986628   -1.7715389
   0.6488989    0.43371117  -0.49130768  -1.0775338   -0.7651991 ]",27.650686264038086,28.137657165527344,28.400968551635742,29.68442726135254,29.937570571899414,349,413,1,106,151,Lee_Elijah.png,Han_Ye_Seul.png,Kim_Hyun_Soo.png,Im_Soo_Hyang.png,Kim_Yoon_Hye.png
280,Kim_So_Eun.png,"[ -9.272202   -13.701143    -2.9163597  -10.371009    -1.9307753
  -9.665967    10.401701     1.6331519   11.234274     0.50526077
  -2.0167172  -13.119962    -3.9384222    2.2814214   -2.6222143
  10.26461      5.054369     3.9315417    7.536642     0.6385927
   4.8007793   -2.7482057   -1.9502976   -3.6012216    1.108917
  -2.8430128   -2.2566495    3.4172053   -4.1952615    0.38357198
  -4.6521525    1.1292007   -2.1640832    1.5509148   -0.7792638
   0.25265837  -1.3997242   -1.6654831    2.6599598   -3.7460666
  -1.89591     -0.24889052  -0.97976404   1.3804921    1.6651423
   0.5521729   -0.05700152   5.024699     0.6363587    1.0565794
  -2.2469723    0.7578548   -1.0539445    1.864792     1.1528155
  -2.8094823    4.7232037    3.558876    -0.4119588   -0.06059213
   2.4322298   -1.7426494    2.5350175   -2.0869331   -0.45982343
  -3.8687778   -1.1760522    1.3036045    2.7942502    2.8943589
   2.7621727    0.19381541  -1.766802    -2.0615807   -1.2998836
   3.1032612   -1.3084817    2.0448322   -0.90798503   1.5595516
  -0.6545313   -1.2364068   -2.5951447    1.8312572    0.88168544
  -0.56006485   2.347984     1.8753988   -0.4911647    0.45448306
  -0.22466055   0.578161    -3.554266    -0.58484435   2.0562134
  -2.0557222   -1.6812634   -0.7316642   -2.564042     1.3568414 ]",33.52556610107422,35.54161834716797,37.18983459472656,37.6876335144043,37.845706939697266,390,98,65,233,286,Lee_Sun_Bin.png,Shin_Hyun_Bin.png,Lee_Ruby.png,Mina.png,Oh_Ji_Eun.png
281,Son_Hwa_Ryung.png,"[-1.11132984e+01 -1.07808485e+01 -7.76385307e-01 -6.96802676e-01
  7.12391758e+00 -1.37884867e+00  9.79014933e-02 -3.22224140e+00
 -9.70602226e+00 -2.19308114e+00 -1.37725639e+00  1.86356211e+00
  1.54611379e-01 -1.81153357e+00 -1.99391460e+00  1.43617415e+00
  4.29966152e-01 -2.16870046e+00 -2.99716353e+00 -1.63800001e+00
 -2.62506938e+00 -5.53265870e-01 -3.94204473e+00  6.09694958e-01
  7.45007098e-01 -3.72753787e+00 -1.55382007e-02  1.50592291e+00
 -1.51838386e+00 -3.36327481e+00 -1.40731144e+00 -2.98765302e-01
  6.58570945e-01  2.20739627e+00  2.64481378e+00  8.83436561e-01
 -1.41695738e+00 -7.17477620e-01 -2.53299832e-01 -2.60104632e+00
 -1.25008130e+00 -3.14469051e+00 -2.31480837e-01  1.28050423e+00
 -3.63833129e-01 -3.30225825e-01 -4.29362059e-04  1.61015773e+00
 -2.28329730e+00 -2.24517322e+00  1.94266963e+00  1.39871514e+00
 -2.23382807e+00  5.32731593e-01 -8.70044827e-01 -1.66138959e+00
 -2.89568603e-02 -7.86267996e-01 -1.54160750e+00 -9.48483348e-01
  7.07190156e-01  1.84596014e+00  9.78867888e-01  7.51758099e-01
 -7.25671276e-03 -1.18468761e+00  5.31745851e-01  9.91136670e-01
 -3.00373673e-01 -2.08337814e-01 -5.77195466e-01 -7.68884897e-01
  2.02113986e-02  1.44067502e+00  4.73239392e-01  1.73422635e+00
  1.77905238e+00  6.36730731e-01 -6.77110493e-01 -6.19228125e-01
  1.43199897e+00  6.09984636e-01  1.90299881e+00  2.79279411e-01
  5.54972231e-01  3.04064006e-02 -3.09417963e-01  1.25204802e+00
  2.29850113e-02  1.83926597e-01  1.23103082e+00 -7.49131024e-01
  1.68744713e-01  1.03187524e-01  3.33043635e-02 -3.45768780e-01
 -4.51602221e-01 -3.30497384e-01 -5.84028959e-01 -7.74390459e-01]",20.3186092376709,20.871328353881836,23.400114059448242,23.73618507385254,23.87863540649414,415,43,417,230,410,Han_Chae_Young.png,Park_Joo_Hyun.png,Yoon_Eun_Hye.png,Jang_Hee_Ryung.png,Lee_Da_In.png
282,Han_Ji_Won.png,"[-5.4603190e+00  4.2447042e-01  1.1733620e+01 -1.4894403e+01
  8.9999638e+00 -7.9802746e-01 -1.4343473e+01  5.0659099e+00
  1.6022998e-01  2.7809443e+00  3.3019248e-01  4.8643022e+00
 -2.9038107e+00  3.8317940e+00  9.6254253e-01  3.2664220e+00
  4.5727968e+00  3.5748994e-01  5.1402659e+00 -1.4391350e+00
  2.4771333e+00 -4.5161673e-01  3.9270012e+00 -2.1245236e+00
 -3.4276170e-01 -1.1203572e-01  8.1075138e-01 -2.1757631e+00
  2.4290202e+00  1.3965471e+00  4.6818385e-01  5.8966386e-01
  3.8814664e+00 -3.4566634e+00 -2.3108988e+00  3.5704188e-02
 -1.6320497e-01  1.1857580e+00 -1.6343231e-01  4.6599320e-01
  2.9311032e+00  2.1589353e+00 -1.7323220e+00 -4.6668965e-01
 -4.2258751e-01 -1.6632006e+00 -2.3851643e+00 -5.2423179e-02
  1.5852437e+00 -2.7473521e+00  2.6093778e-01 -1.4444168e+00
  7.1170527e-01  1.6652093e+00  6.3575566e-01 -1.9684322e+00
 -1.2286887e+00 -1.7487782e+00 -1.4761004e+00 -9.9837840e-01
  1.0241724e-01  1.7617941e+00 -2.7110362e+00  8.6832213e-01
 -6.7653441e-01 -2.0506389e+00 -3.6224812e-01 -3.5168725e-01
  2.2280593e+00  3.2650936e-01  2.0142278e-01  2.4990387e+00
  1.3893750e+00 -3.3190754e-01 -1.3296976e+00  1.3635957e+00
  2.4941385e-02 -2.8224723e+00  1.8335552e+00  4.2934605e-01
 -2.1717501e+00 -1.0812765e-01 -6.1161029e-01  4.8080099e-01
 -4.9477446e-01  1.2571266e+00  1.9940342e-01 -1.2807062e-01
  1.1387508e+00  1.8152368e-01 -4.8151907e-01  2.9611807e+00
 -4.0269953e-01  5.6759638e-01 -8.0723971e-01  4.6882296e-01
 -3.7501794e-01 -8.0912448e-03 -1.7336056e+00 -1.0705136e+00]",25.119077682495117,26.424713134765625,26.576271057128906,27.526153564453125,27.81333351135254,471,269,230,221,306,Gong_Seung_Yeon.png,Nam_Gyu_Ri.png,Jang_Hee_Ryung.png,Bae_Da_Bin.png,Shin_Eun_Soo.png
283,Ok_Ye_Rin.png,"[  4.988908    11.03658    -19.768705     9.29688      7.694255
 -24.246925     1.1990185    1.4441665   11.528415    -0.690797
   0.26701188  -4.8917527   -4.750747     3.1549942   -8.228772
  -8.8827       3.8241243   14.267427     2.6758897    5.338021
   3.8047023    7.7120314   -2.837713    -1.8723333   -0.39787185
   8.129423    -7.8828387   -8.188408    -2.175055     0.26057288
  -9.317878     2.4663198   -1.5011337   -4.048749     1.1067451
   9.316532    -3.000927    -3.9543633   -7.742988     2.9643867
  -1.3808459   13.274998    -1.1943309    1.2508392   -0.08535281
  -6.1949058    0.16698933   1.2819592   -1.2227039   -2.5447087
  -0.28198293  -2.2299237   -1.3618658   -2.0312042   -1.2232493
   8.342143    -3.742467    -1.1431761   -1.6171467   -1.5610715
  -0.52508235   3.273245     5.970253     1.4238514    5.163477
   3.0818484   -1.9124472    1.9229407    0.98814166  -3.2472496
  -4.7502623   -1.5203426   -0.29707837   0.9230119   -0.13111046
   2.247145    -0.8442166    3.0334575   -0.8686054    1.9313687
   2.9093604    4.565137     1.1546489   -2.155057    -2.2169762
  -0.52562046  -1.3375709    0.80777025  -1.1990879    2.5210695
  -1.7295614    4.8962593   -3.0901117   -0.09933943   0.601943
   1.0237879   -0.08043318   3.9293282   -0.6629606    0.1614324 ]",51.46445846557617,51.92028045654297,52.26897048950195,52.425498962402344,52.547706604003906,135,103,25,111,176,Lee_Seung_Yeon.png,Jung_Ji_Ah.png,Jeon_So_Min.png,Lee_Sung_Kyung.png,Jung_Yeon_Joo.png
284,Lee_Yoo_Ri.png,"[ 4.9348516e+00 -9.5818386e+00  1.9650240e+01  4.0764165e+00
 -1.9170994e-01 -1.9554945e+00 -4.4594884e-01 -5.7339735e+00
 -3.8378572e+00 -5.8649712e+00 -9.0643635e+00  5.9665184e+00
  3.7822170e+00 -3.4737418e+00  6.4009500e-01  3.1464386e-01
  2.3769195e+00  5.3738767e-01 -3.9167666e+00 -6.1335981e-01
  5.6809535e+00  2.5475843e+00  3.4100733e+00 -2.1849310e+00
  1.3915597e+00 -6.2924546e-01 -2.0822723e-01 -2.5273750e+00
 -6.2534130e-01 -1.8902352e+00 -2.1988654e+00 -1.2071906e-01
  9.1437507e-01  8.4288850e-02  3.8969004e-01  1.1688138e+00
  2.3211589e+00  3.6270959e+00 -9.3129027e-01  2.3421257e+00
  3.7998936e-01 -1.2015229e+00 -1.7980827e+00 -2.0429881e+00
  2.2654641e+00  4.0890855e-01  6.5919018e-01 -2.3224320e+00
  2.9561923e+00 -3.9601791e-01 -3.3520199e-03 -4.1519799e+00
  1.5868068e+00  9.6762002e-01  2.0044138e+00 -2.2686613e+00
 -1.7801598e+00 -1.6908982e+00  1.0018355e+00 -9.4998795e-01
 -1.8336658e+00 -8.0514109e-01  1.2170755e+00  6.2286651e-01
  3.7332737e-01 -5.3120530e-01  4.1968918e-01  3.7134709e+00
 -4.5262906e-01 -6.8401366e-01  1.5786749e-01 -3.2279387e+00
 -6.9080019e-01  7.1912664e-01 -2.0407239e-01  9.8578620e-01
  6.6492021e-01  1.0698997e+00 -2.9876593e-01 -8.7305665e-01
 -1.0919799e-01 -1.5051142e+00 -2.3625255e-02 -6.9308019e-01
  1.8135756e+00  5.0641364e-01 -2.2608004e+00 -7.1650028e-01
 -1.0332130e+00  1.0409594e+00 -6.9461620e-01 -1.1287557e+00
  9.5609272e-01 -5.1932192e-01 -3.0934891e-01  6.2551141e-01
  7.4028838e-01  2.0536211e+00  1.7181419e-01  9.9984854e-01]",27.58051872253418,27.705856323242188,28.1994571685791,28.580116271972656,29.610177993774414,277,83,49,465,463,Kim_Yoo_Ri.png,Kim_Mi_Sook.png,Kang_Seung_Hyun.png,Moon_Chae_Won.png,Park_Bo_Young.png
285,Chae_Jung_An.png,"[ 8.1606436e+00 -4.3532023e+00 -4.7263432e+00  7.5481772e+00
  5.7240014e+00  1.0259935e+01 -2.8583832e+00 -4.6887583e-01
  1.9226307e+00 -9.5434582e-01 -4.2132010e+00 -5.4780698e-01
 -8.4933443e+00  3.6715121e+00 -9.3012947e-01 -1.4667350e+00
 -7.9422331e+00  4.7201371e+00  4.9886231e+00  3.3470633e+00
  1.7403425e+00  6.1971861e-01  4.4296427e+00 -3.1945544e-01
  3.3537135e-02  6.8617070e-01 -3.4039223e+00  7.1796125e-01
  2.9776649e+00 -2.3578227e+00  3.5217464e+00  9.7649199e-01
  2.2040293e+00 -2.0362792e+00 -2.9961634e+00  1.7969273e+00
 -2.0391300e+00  2.1463959e+00 -1.7110211e+00 -3.9373946e-01
 -1.1766505e+00  1.5828431e+00  1.2039280e+00 -1.8717217e+00
 -4.0987498e-01  1.6002426e+00 -1.2179463e+00 -2.1392539e+00
  3.0028403e-01 -2.7721851e+00 -7.5690526e-01 -8.5172355e-03
  5.7241845e-01 -2.0729707e-01  5.2240372e-01  2.3979005e-01
  2.5744241e-01  3.4969409e+00  2.3339099e-01  1.9694288e+00
  4.9907655e-01 -1.7835844e+00  8.9224708e-01 -1.3666732e+00
  1.6810994e+00 -1.5283780e+00 -5.2077448e-01 -2.2227416e+00
 -8.7723917e-01  2.5204446e+00  9.4245380e-01 -5.2243257e-01
  1.8413339e+00  8.4288180e-01  2.9318619e-01 -2.6095939e+00
  9.6433246e-01 -4.8906174e-01  6.6285247e-01  9.0590239e-01
 -1.5694427e+00 -1.2251192e+00 -4.2386040e-01  1.3751683e+00
 -6.1670518e-01 -3.0324173e-01  3.5310540e-01 -4.0823209e-01
  1.4969565e-01 -2.6373506e-02 -8.6480814e-01 -1.7291820e+00
  1.8089488e-01 -9.4285381e-01  9.2642373e-01  1.6898125e-01
 -8.8823265e-01  3.0658507e-01 -1.1763157e+00 -5.2549630e-01]",22.377674102783203,23.725648880004883,26.914939880371094,26.922712326049805,27.54294776916504,164,33,32,401,63,Lee_Ji_Hyun.png,Kim_Yong_Ji.png,Nam_Kyung_Min.png,Ha_Shi_Eun.png,Go_Won_Hee.png
286,Oh_Ji_Eun.png,"[-1.5743147  -0.50810814  1.0459054  -8.794571   -7.8233986  -8.093252
  5.4690213   4.2745447  -0.50925934 -7.2384076  -2.8629394  -5.5994296
 -1.0987681   1.8474587  -5.1949534  -0.16461998  0.86959296  3.1698654
  0.5109274   0.7000637  -2.611812    0.9687542  -0.09221831 -2.4038072
  3.8362024   1.8608537   4.8204527  -0.5000093   3.4901705   5.5482407
 -0.22990812 -1.5628269   1.2814348  -2.0516646   1.019682   -3.0732195
  0.5830872  -4.3736243   1.3319066  -3.6557362  -4.363224    0.21215776
 -0.09609908 -2.0467095  -0.5731422   2.6388593  -2.3023005  -1.3199229
  3.5740829   0.62114686  0.29039925 -0.4153284  -1.1103188  -0.99597335
 -0.12497707  1.4707781   1.4112452  -0.20303226  1.9809283  -0.43228954
  1.1829662  -0.50938624  1.5107954   0.6986607   1.9000777  -0.6084579
 -1.0108142  -0.6904035   0.22376327  0.7549735  -2.3165228  -0.1670297
 -0.45337954 -0.8176475  -0.8042504  -0.74371046 -0.73211586 -0.6171154
  1.119656    2.0038042   0.7585965  -0.59720004 -0.8214399   2.5320168
  1.1036125  -1.760864   -1.7690517  -0.6082561   0.4232858  -0.48899844
  0.5893658  -0.72907186  1.2468218  -1.5123342   0.28732163  0.18038633
  1.2421991   0.45962134 -0.80257255 -0.72347164]",27.492950439453125,27.60441780090332,28.63703155517578,29.30756187438965,29.31770896911621,171,306,56,390,230,Kim_Hye_Joon.png,Shin_Eun_Soo.png,Lee_Min_Jung.png,Lee_Sun_Bin.png,Jang_Hee_Ryung.png
287,Son_Ji_Hyun.png,"[ 2.7010648   4.587777    7.1252947  -5.00781    11.1571455  -0.23539773
 -8.537916   -4.8800426   3.1141787   0.11040461  5.7491784  -0.76103544
 -3.6150415  -0.09059753 -0.44305086  6.9920025  -0.3082842  -3.0080256
  3.3789635   1.5097486  -1.1589934   4.4658594  -6.074947    3.18739
 -0.3809889   4.120964    1.5795263  -4.3013067  -4.054628    5.073662
 -4.9998035  -3.1016624  -0.1141663  -6.3860292   6.950662    2.2163835
  5.0109696   0.7173034   4.664538   -1.1917158  -0.33269963  0.61729205
  5.8534064  -1.6339679   1.3775055  -1.6692954  -3.4148529  -2.6015542
  2.3874807  -2.2061667   1.0458949   5.3684998   2.9108915   0.40682563
  1.5521953  -0.1835607  -3.0551095  -3.1084182  -3.7907157  -0.9320717
  1.5225267   0.52819914  1.7382017   1.3418754  -0.4869897  -0.8664347
 -2.8552825  -0.15181696  2.8863146  -0.15722926  0.52062243 -2.925879
 -0.9410099   2.2953305  -0.37803727  0.27436346  1.2158933   1.8630965
  0.66095936 -2.218498   -0.5382108   4.451181   -0.04380283  0.8486693
  2.3538692   2.261882    1.7725911  -1.6201763  -0.1774305   1.2135808
 -0.9029145   0.03197604  0.10799855 -1.8232429   0.56576276  1.4997921
  1.480599   -1.7742846  -1.4222     -0.6710968 ]",29.52267837524414,31.877033233642578,32.23800277709961,33.08302307128906,33.38934326171875,309,193,111,206,361,Shin_Ye_Eun.png,Cha_Jung_Won.png,Lee_Sung_Kyung.png,Park_Seon_Im.png,Park_Joo_Mi.png
288,Seo_Hyun.png,"[-9.3145075   5.1076574   3.343194   -2.5931175   2.4117596  -1.9537437
 -8.383344   -8.723673   -6.565849   -2.3370109   5.2287216   1.4941734
 -2.359599   -3.6781163  -5.472475   -3.4643934   7.1510696  -4.7240167
 -6.046457    1.0467087   1.1044978   2.9852648   3.154437    0.40779608
  3.3743632  -0.7501534   1.2038791   2.0808775  -2.050264   -0.5173946
  0.06437656  3.1709795  -0.03584238  1.8178915  -0.19005787  0.5916583
  2.116223   -1.5334718   0.4795981   1.7192111  -1.3408186  -1.0315983
  0.853618   -2.1226282   2.6646688   0.56594896 -0.02950872 -0.8037048
 -0.08225176  2.2341132   2.3955026  -0.57852554  1.2725979  -0.3192764
  0.20338282 -1.738402    0.04887734  3.2805572  -2.8024962  -0.8793025
  0.03715266  0.34963655 -0.80905     0.779266    0.5115076   0.712168
 -0.21330044  0.59821355 -0.7391859   1.9373147   0.5477185  -2.2476945
  0.8588071  -0.4925956   0.6285187   2.095638    0.8195193  -1.2495395
 -0.60111094 -0.25597546  1.6527835   0.38117927 -1.2072637  -0.57913357
 -0.29945737  1.9886388  -1.4025127  -0.27795613  0.03979157  0.39459404
  0.6189425   1.1862999  -0.5442894   1.2409217  -1.0023506  -0.37702483
 -0.30253434 -0.3408749   0.43785584  1.2198336 ]",21.854162216186523,22.976642608642578,24.548511505126953,25.359756469726562,25.67627716064453,274,19,410,23,170,Lee_Na_Eun.png,Lee_Se_Hee.png,Lee_Da_In.png,Kim_Sa_Rang.png,Kwon_Yu_Ri.png
289,Park_Ye_Jin.png,"[-0.29090798 -6.036449    5.02403     4.3510447  -2.4425714  -2.6678634
 -2.6726775  -5.964505    1.2684191   2.340261    5.113999   -5.390549
 -9.923248    5.1362066  -1.2627994  -0.01451899 -5.982819    2.445272
  2.692391   -6.161626   -0.79417527  0.676344   -2.7938466  -0.05791538
 -0.5432494   2.532471   -1.1081877  -3.325862    2.1182454  -3.2839975
  1.6400361   0.49541157 -0.24378656  2.8068876   2.7501206   2.0358143
 -0.5769985   0.38639075  1.2047437   0.95539856 -0.07872848  0.4700611
  0.46578878 -1.9470171   1.0218928   0.73184574  0.6727958  -0.9698438
 -0.26052183  1.1940191   0.4661275   0.3261457   0.2936564   0.81623787
  0.04776364 -2.3728256  -0.4163242   1.5928408  -0.8921069  -1.784726
  0.42864802  0.34784737 -1.3631775  -0.6094308   0.6361938  -0.17025685
 -0.5883975   1.2444694   0.9134724  -0.18540287 -0.82842857 -0.23361388
 -1.781013    0.41594544  1.4149575   0.22519404 -0.6108186   0.13093647
  0.5167091   0.38663673 -0.1990261  -0.4040845  -0.47163668  0.34491628
 -2.233997   -0.32140923 -0.11642396 -0.46881443 -0.8528668   0.04196206
  0.21793604 -0.38602284  0.21698457 -0.5043231  -0.30093575 -0.87673867
 -0.2714265   0.69218874  0.40707356 -0.98575336]",25.859729766845703,26.149551391601562,26.250207901000977,26.403852462768555,26.422386169433594,420,309,428,43,366,Jo_Woo_Ri.png,Shin_Ye_Eun.png,Kim_Jin_Kyung.png,Park_Joo_Hyun.png,Yoon_Jin_Yi.png
290,Go_Min_Si.png,"[-4.21912861e+00 -2.52746201e+00  6.87057972e+00 -4.45575857e+00
  4.51076221e+00  2.00536513e+00 -2.52329350e+00 -7.08961630e+00
 -1.13045007e-01 -7.44986892e-01 -5.70488691e+00 -1.15483265e+01
 -4.96224701e-01 -2.40781474e+00 -5.42095482e-01 -2.14234686e+00
 -1.70783067e+00  2.13078094e+00  9.99061286e-01 -2.28016806e+00
 -3.28203464e+00 -2.76539850e+00 -1.48101461e+00 -2.47787142e+00
 -5.59320688e-01 -1.37548339e+00 -1.21372366e+00  1.88707709e-02
  9.43338752e-01 -1.12888709e-01  5.06253481e-01 -2.20576584e-01
 -2.12302184e+00  3.38345468e-01 -1.75188974e-01  2.68968654e+00
 -2.08769679e-01 -5.14065698e-02  5.57151079e-01  1.88538182e+00
 -1.06021869e+00  7.33342320e-02 -4.74737018e-01 -4.68479723e-01
 -5.27544737e-01 -2.52293855e-01  2.42176980e-01  2.44797707e+00
 -1.98546743e+00  1.08204985e+00  6.63033247e-01 -6.22002125e-01
 -2.31271362e+00 -2.62737554e-02 -9.58162069e-01 -4.71235543e-01
 -1.92889047e+00  5.03010392e-01 -1.77259660e+00 -1.89548433e+00
 -2.20950305e-01  1.02254796e+00  1.43296254e+00 -9.61383805e-02
 -1.00161672e+00 -1.13922203e+00 -5.03572106e-01 -1.31348228e+00
 -4.59667265e-01 -1.95099103e+00 -2.37186745e-01 -9.87256646e-01
  6.69902921e-01  3.68115067e-01 -1.18438053e+00 -1.62692809e+00
  2.26088823e-03  6.35671794e-01 -6.61334455e-01 -7.62323260e-01
  2.71141291e-01 -1.38155317e+00  4.88477916e-01 -1.27960026e-01
  2.39115834e-01 -7.03919291e-01 -3.39862645e-01 -5.08529544e-01
  8.10992122e-01 -9.33886290e-01 -1.71187460e-01 -9.66822505e-01
  1.35479438e+00 -1.15323377e+00 -2.67671525e-01 -2.44164944e-01
  1.30953416e-01  4.14821923e-01 -3.56886506e-01 -8.42024684e-01]",20.749937057495117,21.665815353393555,21.751689910888672,22.24616241455078,22.915481567382812,395,43,230,56,74,Park_Se_Young.png,Park_Joo_Hyun.png,Jang_Hee_Ryung.png,Lee_Min_Jung.png,Lee_Chung_Ah.png
291,Yoon_Jin_Seo.png,"[ 1.6096775e+01 -6.3504643e+00  1.1202368e-01 -3.7539604e+00
  2.1899643e+00 -2.1730802e+00 -9.7333632e+00  6.0185570e-01
 -1.4870050e+00 -3.3496208e+00  9.5348740e+00 -1.1201760e+00
  6.1266832e+00 -2.8763928e+00  5.3510704e+00  8.1974144e+00
  2.3398690e+00 -6.7089069e-01 -1.0015812e+00 -3.4108410e+00
 -2.0246396e+00 -1.4943688e-01 -5.4422684e+00 -2.6039777e+00
  9.0318143e-01 -9.0662503e-01 -4.3565373e+00 -1.2370664e+00
 -3.8069081e-01  3.6195853e+00  4.6430029e-02 -3.0738931e+00
 -4.9036163e-01  4.6187484e-01 -5.0438404e-01 -9.3035370e-01
 -2.0282490e+00 -5.2985531e-01  2.1206927e+00 -3.7680953e+00
 -5.6265652e-02 -8.5995317e-01 -3.8170883e-01  3.6595697e+00
  1.1351389e+00 -6.8054789e-01  1.6226393e+00  1.9234262e+00
  1.7853916e+00  1.3243219e+00 -1.1728334e+00  7.9157561e-01
 -1.7354503e-01  6.2315971e-02 -9.7987390e-01  1.1151501e+00
 -1.2736381e+00  2.1727974e+00 -1.0340555e+00  1.0871580e+00
 -2.6874061e+00 -9.8911375e-01  1.4945698e+00 -1.2716466e+00
  8.4897083e-01 -7.5064564e-01 -1.4266384e+00 -6.9460645e-02
  4.8535690e-03 -2.2356935e+00  7.7198803e-01 -1.2689235e+00
 -7.5733840e-01 -1.9414749e+00 -3.8135669e-01 -2.4195148e-01
 -3.8456070e-01  2.0000253e+00 -1.0411160e+00 -2.3683421e-01
 -2.4342821e+00  4.5721972e-01  9.8822784e-01 -6.2162024e-01
  2.2004867e-01 -2.2577183e+00 -9.1000396e-01 -1.0211477e+00
  4.3981738e+00 -6.7080420e-01  9.6406502e-01  1.4258971e+00
  3.5804695e-01  1.8453676e+00 -7.6452678e-01 -1.0808270e+00
 -2.9920259e-01 -9.3301885e-02  1.3920463e+00  5.9516668e-01]",28.016244888305664,29.703189849853516,29.713165283203125,29.978900909423828,30.22923469543457,228,318,193,211,431,Son_Ye_Jin.png,Wang_Ji_Hye.png,Cha_Jung_Won.png,Jeon_Mi_Do.png,Han_Ji_Eun.png
